latitude,longitude,valid_time_0,t2m_0,t2m_0_binned,si10_0,si10_0_binned,sde_0,sde_0_binned
26.4,75.3,2022-10-11,22.997192,20 to 25 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
26.4,75.45,2022-10-11,22.972198,20 to 25 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
26.4,75.6,2022-10-11,22.972198,20 to 25 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
26.4,75.75,2022-10-11,22.947205,20 to 25 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
26.4,75.9,2022-10-11,23.04721,20 to 25 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.0,2022-10-11,20.822205,20 to 25 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.15,2022-10-11,21.347198,20 to 25 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.3,2022-10-11,20.54721,20 to 25 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.45,2022-10-11,19.072205,15 to 20 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.6,2022-10-11,17.54721,15 to 20 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.75,2022-10-11,16.347198,15 to 20 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
26.55,60.9,2022-10-11,16.972198,15 to 20 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
26.55,61.05,2022-10-11,17.072205,15 to 20 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
26.55,61.2,2022-10-11,14.297211,10 to 15 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
26.55,61.35,2022-10-11,14.997192,10 to 15 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
26.55,61.5,2022-10-11,16.322205,15 to 20 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
