,latitude,longitude,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
0,32.55,70.8,2023-01-08,6.178772,0.50129986,0.0,2023-01-08 03:00:00,0.0,5.8273926,1.1001904,0.0,2023-01-08 06:00:00,0.0,11.087372,1.3515702,0.0,2023-01-08 09:00:00,0.0,16.520477,2.2510676,0.0,2023-01-08 12:00:00,0.0,15.727875,1.6515368,0.0,2023-01-08 15:00:00,0.0,9.436127,1.2518802,0.0,2023-01-08 18:00:00,0.0,5.261261,0.30118486,0.0,2023-01-08 21:00:00,0.0,3.834076,1.151178,0.0,2023-01-09,0.0,4.5924683,0.9515501,0.0,2023-01-09 12:00:00,0.0,18.936981,1.353547,0.0,2023-01-10,0.0,2.724823,0.9523044,0.0,2023-01-10 12:00:00,0.0,18.197601,1.2515624,0.0,2023-01-11,0.0,7.907501,1.4028839,0.0,2023-01-13,0.0,2.36557,0.9008441,0.0,2023-01-15,0.0,-7.198639,0.9032567,0.0,2023-01-17 12:00:00,0.0,13.710846,1.2022002,0.0
0,32.7,70.65,2023-01-08,5.828766,0.8512998,0.0,2023-01-08 03:00:00,0.0,5.502411,0.3001904,0.0,2023-01-08 06:00:00,0.0,11.737396,1.4515703,0.0,2023-01-08 09:00:00,0.0,18.195465,3.1510675,0.0,2023-01-08 12:00:00,0.0,16.477875,1.2015368,0.0,2023-01-08 15:00:00,0.0,9.861145,1.7518802,0.0,2023-01-08 18:00:00,0.0,6.111267,2.1011848,0.0,2023-01-08 21:00:00,0.0,5.3591003,2.501178,0.0,2023-01-09,0.0,6.04245,1.3515501,0.0,2023-01-09 12:00:00,0.0,19.061981,0.75354695,0.0,2023-01-10,0.0,2.624817,1.1523044,0.0,2023-01-10 12:00:00,0.0,18.097595,0.9015624,0.0,2023-01-11,0.0,8.632507,0.7528839,0.0,2023-01-13,0.0,0.36557007,2.250844,0.0,2023-01-15,0.0,-7.348633,1.1032567,0.0,2023-01-17 12:00:00,0.0,13.36084,1.6022002,0.0
0,32.7,70.35,2023-01-08,10.678772,1.8512999,0.0,2023-01-08 03:00:00,0.0,10.327393,2.0501904,0.0,2023-01-08 06:00:00,0.0,14.737396,0.90157026,0.0,2023-01-08 09:00:00,0.0,15.345459,1.2510676,0.0,2023-01-08 12:00:00,0.0,14.477875,1.4015368,0.0,2023-01-08 15:00:00,0.0,9.486145,2.3018801,0.0,2023-01-08 18:00:00,0.0,8.236267,2.4011848,0.0,2023-01-08 21:00:00,0.0,7.759094,3.051178,0.0,2023-01-09,0.0,8.992462,2.3015501,0.0,2023-01-09 12:00:00,0.0,14.886963,0.95354694,0.0,2023-01-10,0.0,7.474823,2.6023045,0.0,2023-01-10 12:00:00,0.0,14.797577,1.1015624,0.0,2023-01-11,0.0,9.407501,1.5028839,0.0,2023-01-13,0.0,-0.68444824,2.325844,0.0,2023-01-15,0.0,-1.5736389,2.6532567,0.0,2023-01-17 12:00:00,0.0,9.960846,1.3022001,0.0
0,32.7,71.1,2023-01-08,6.1287537,1.2012998,0.0,2023-01-08 03:00:00,0.0,5.1023865,1.0501903,0.0,2023-01-08 06:00:00,0.0,10.737396,1.3015703,0.0,2023-01-08 09:00:00,0.0,14.670471,0.10106758,0.0,2023-01-08 12:00:00,0.0,14.002899,0.9015368,0.0,2023-01-08 15:00:00,0.0,9.636139,0.65188015,0.0,2023-01-08 18:00:00,0.0,5.486267,1.3511848,0.0,2023-01-08 21:00:00,0.0,3.584076,1.501178,0.0,2023-01-09,0.0,3.642456,0.9015501,0.0,2023-01-09 12:00:00,0.0,17.411957,1.4035469,0.0,2023-01-10,0.0,2.474823,1.5023044,0.0,2023-01-10 12:00:00,0.0,16.74759,1.2515624,0.0,2023-01-11,0.0,8.032501,0.40288392,0.0,2023-01-13,0.0,4.515564,3.0508442,0.0,2023-01-15,0.0,-7.1736145,1.8532567,0.0,2023-01-17 12:00:00,0.0,11.710846,1.4522002,0.0
0,32.7,71.25,2023-01-08,5.653778,1.3012998,0.0,2023-01-08 03:00:00,0.0,4.777405,1.5001904,0.0,2023-01-08 06:00:00,0.0,10.437378,1.1015702,0.0,2023-01-08 09:00:00,0.0,14.020477,0.35106757,0.0,2023-01-08 12:00:00,0.0,13.077881,0.40153682,0.0,2023-01-08 15:00:00,0.0,9.136139,0.8018801,0.0,2023-01-08 18:00:00,0.0,5.286255,1.5511849,0.0,2023-01-08 21:00:00,0.0,3.2840881,1.801178,0.0,2023-01-09,0.0,2.5924683,0.9515501,0.0,2023-01-09 12:00:00,0.0,16.386963,0.9035469,0.0,2023-01-10,0.0,2.099823,1.6523044,0.0,2023-01-10 12:00:00,0.0,15.797577,0.8515624,0.0,2023-01-11,0.0,7.407501,0.5028839,0.0,2023-01-13,0.0,4.5905457,2.150844,0.0,2023-01-15,0.0,-6.4986267,1.9032568,0.0,2023-01-17 12:00:00,0.0,11.285858,0.9022001,0.0
0,32.7,70.5,2023-01-08,8.928772,1.5012999,0.0,2023-01-08 03:00:00,0.0,8.477386,1.4001904,0.0,2023-01-08 06:00:00,0.0,13.987396,1.4015703,0.0,2023-01-08 09:00:00,0.0,17.620453,2.8510675,0.0,2023-01-08 12:00:00,0.0,16.07788,1.4515368,0.0,2023-01-08 15:00:00,0.0,10.261139,2.5018802,0.0,2023-01-08 18:00:00,0.0,7.886261,2.501185,0.0,2023-01-08 21:00:00,0.0,7.459076,3.201178,0.0,2023-01-09,0.0,8.342468,1.9515501,0.0,2023-01-09 12:00:00,0.0,17.361969,0.8535469,0.0,2023-01-10,0.0,5.6748047,2.0523045,0.0,2023-01-10 12:00:00,0.0,16.847595,0.9515624,0.0,2023-01-11,0.0,9.657501,1.4028839,0.0,2023-01-13,0.0,-0.059448242,2.150844,0.0,2023-01-15,0.0,-3.8486328,2.1032567,0.0,2023-01-17 12:00:00,0.0,12.060852,1.5022001,0.0
0,32.7,70.95,2023-01-08,5.72876,1.0012999,0.0,2023-01-08 03:00:00,0.0,4.8273926,0.40019038,0.0,2023-01-08 06:00:00,0.0,10.287384,1.2515702,0.0,2023-01-08 09:00:00,0.0,15.445465,0.35106757,0.0,2023-01-08 12:00:00,0.0,14.952881,1.5015368,0.0,2023-01-08 15:00:00,0.0,9.636139,1.0018802,0.0,2023-01-08 18:00:00,0.0,5.011261,1.1011848,0.0,2023-01-08 21:00:00,0.0,3.4841003,1.201178,0.0,2023-01-09,0.0,4.242462,0.60155016,0.0,2023-01-09 12:00:00,0.0,18.636963,1.753547,0.0,2023-01-10,0.0,2.1498108,1.1523044,0.0,2023-01-10 12:00:00,0.0,17.697601,1.6515623,0.0,2023-01-11,0.0,7.8825073,0.60288393,0.0,2023-01-13,0.0,3.4155579,3.4758441,0.0,2023-01-15,0.0,-7.848633,1.4032568,0.0,2023-01-17 12:00:00,0.0,12.560852,2.0022001,0.0
0,32.7,71.55,2023-01-08,5.5037537,1.0512998,0.0,2023-01-08 03:00:00,0.0,4.7023926,1.4001904,0.0,2023-01-08 06:00:00,0.0,10.737396,1.6015702,0.0,2023-01-08 09:00:00,0.0,14.545471,1.4010676,0.0,2023-01-08 12:00:00,0.0,13.927887,1.9015368,0.0,2023-01-08 15:00:00,0.0,9.786133,1.9518801,0.0,2023-01-08 18:00:00,0.0,5.636261,1.9511849,0.0,2023-01-08 21:00:00,0.0,4.034088,1.501178,0.0,2023-01-09,0.0,2.66745,1.2515501,0.0,2023-01-09 12:00:00,0.0,16.861969,1.603547,0.0,2023-01-10,0.0,2.2748108,1.2523044,0.0,2023-01-10 12:00:00,0.0,16.697601,1.5015624,0.0,2023-01-11,0.0,7.657501,1.3528839,0.0,2023-01-13,0.0,3.6655579,0.7508441,0.0,2023-01-15,0.0,-5.5236206,1.2032567,0.0,2023-01-17 12:00:00,0.0,12.410858,1.5022001,0.0
0,32.7,71.4,2023-01-08,4.47876,1.3012998,0.0,2023-01-08 03:00:00,0.0,3.6773987,1.7501904,0.0,2023-01-08 06:00:00,0.0,8.88739,1.2515702,0.0,2023-01-08 09:00:00,0.0,13.070465,0.95106757,0.0,2023-01-08 12:00:00,0.0,12.752899,0.6015368,0.0,2023-01-08 15:00:00,0.0,8.361145,1.7018801,0.0,2023-01-08 18:00:00,0.0,4.261261,1.5011848,0.0,2023-01-08 21:00:00,0.0,2.434082,1.751178,0.0,2023-01-09,0.0,1.29245,0.9015501,0.0,2023-01-09 12:00:00,0.0,16.161957,0.8535469,0.0,2023-01-10,0.0,1.4248047,1.8523045,0.0,2023-01-10 12:00:00,0.0,15.397583,1.2015624,0.0,2023-01-11,0.0,5.957489,0.60288393,0.0,2023-01-13,0.0,3.5655518,1.0258441,0.0,2023-01-15,0.0,-5.5236206,1.9532567,0.0,2023-01-17 12:00:00,0.0,11.685852,1.2522001,0.0
0,32.7,70.8,2023-01-08,4.2537537,0.6012998,0.0,2023-01-08 03:00:00,0.0,4.002411,0.70019037,0.0,2023-01-08 06:00:00,0.0,9.487396,0.9515703,0.0,2023-01-08 09:00:00,0.0,16.670471,1.6510676,0.0,2023-01-08 12:00:00,0.0,15.352875,1.8015368,0.0,2023-01-08 15:00:00,0.0,8.936127,0.30188012,0.0,2023-01-08 18:00:00,0.0,4.061249,1.1011848,0.0,2023-01-08 21:00:00,0.0,3.084076,1.401178,0.0,2023-01-09,0.0,4.0924683,0.75155014,0.0,2023-01-09 12:00:00,0.0,19.361969,1.103547,0.0,2023-01-10,0.0,0.8998108,0.75230443,0.0,2023-01-10 12:00:00,0.0,18.197601,1.2515624,0.0,2023-01-11,0.0,7.082489,0.60288393,0.0,2023-01-13,0.0,1.4655457,2.5508442,0.0,2023-01-15,0.0,-8.998627,0.30325672,0.0,2023-01-17 12:00:00,0.0,13.535858,1.8522002,0.0
0,30.45,67.95,2023-01-08,1.8287659,1.8512999,0.0,2023-01-08 03:00:00,6e-05,1.7524109,2.5001905,0.0,2023-01-08 06:00:00,0.0,6.88739,3.5515702,0.0,2023-01-08 09:00:00,0.0,7.970459,3.1010675,0.0,2023-01-08 12:00:00,0.0,6.952881,2.4015367,0.0,2023-01-08 15:00:00,0.0,1.486145,1.9518801,0.0,2023-01-08 18:00:00,0.0,0.2112732,2.051185,0.0,2023-01-08 21:00:00,0.0,-0.11590576,2.101178,0.0,2023-01-09,0.0,-0.35754395,1.8515501,0.0,2023-01-09 12:00:00,0.0,7.511963,0.6035469,0.0,2023-01-10,0.0,-2.6001892,1.7523044,0.0,2023-01-10 12:00:00,0.0,7.1976013,2.0515623,0.0,2023-01-11,0.00012,0.332489,1.6528839,0.004535,2023-01-13,0.0,-5.4094543,5.375844,0.0,2023-01-15,0.0,-5.2486267,2.8532567,0.0,2023-01-17 12:00:00,0.0,5.2608337,3.1022,0.0
0,30.45,68.1,2023-01-08,0.40377808,1.9512998,0.0,2023-01-08 03:00:00,1e-05,0.5773926,2.2001903,0.0,2023-01-08 06:00:00,0.0,9.287384,3.8515704,0.0,2023-01-08 09:00:00,0.0,10.670471,4.3010674,0.0,2023-01-08 12:00:00,0.0,9.277893,3.0015368,0.0,2023-01-08 15:00:00,0.0,2.0361328,1.9018801,0.0,2023-01-08 18:00:00,0.0,-0.13873291,2.301185,0.0,2023-01-08 21:00:00,0.0,-0.41592407,2.451178,0.0,2023-01-09,0.0,-0.50753784,2.10155,0.0,2023-01-09 12:00:00,0.0,9.561981,1.0535469,0.0,2023-01-10,0.0,-1.8501892,2.2023044,0.0,2023-01-10 12:00:00,0.0,9.297577,3.3015623,0.0,2023-01-11,0.00011,0.48251343,1.8528839,0.000931,2023-01-13,0.0,-5.2844543,4.7008443,0.0,2023-01-15,0.0,-7.3736267,2.8532567,0.0,2023-01-17 12:00:00,0.0,7.785858,2.6522002,0.0
0,30.6,68.25,2023-01-08,0.07876587,2.0012999,0.0,2023-01-08 03:00:00,0.0,-0.6225891,1.3501904,0.0,2023-01-08 06:00:00,0.0,8.837372,1.2015703,0.0,2023-01-08 09:00:00,0.0,14.095459,2.9510677,0.0,2023-01-08 12:00:00,0.0,12.527893,1.5015368,0.0,2023-01-08 15:00:00,0.0,3.1861267,1.8518801,0.0,2023-01-08 18:00:00,0.0,0.13626099,2.501185,0.0,2023-01-08 21:00:00,0.0,-0.89089966,2.151178,0.0,2023-01-09,0.0,-0.80752563,1.9515501,0.0,2023-01-09 12:00:00,0.0,11.811981,2.503547,0.0,2023-01-10,0.0,-1.8751831,2.1023045,0.0,2023-01-10 12:00:00,0.0,12.897583,1.7515624,0.0,2023-01-11,4e-05,0.9324951,1.8528839,0.0,2023-01-13,0.0,-5.834442,4.750844,0.0,2023-01-15,0.0,-11.348633,2.3032568,0.0,2023-01-17 12:00:00,0.0,9.86084,4.7522,0.0
0,30.6,68.85,2023-01-08,-0.5962219,1.8012998,0.0,2023-01-08 03:00:00,0.0,0.42739868,1.5001904,0.0,2023-01-08 06:00:00,0.0,9.587372,1.0515703,0.0,2023-01-08 09:00:00,0.0,13.770477,5.3510675,0.0,2023-01-08 12:00:00,0.0,11.527893,4.301537,0.0,2023-01-08 15:00:00,0.0,4.861145,0.9518801,0.0,2023-01-08 18:00:00,0.0,0.9862671,1.5511849,0.0,2023-01-08 21:00:00,0.0,-1.7909241,1.551178,0.0,2023-01-09,0.0,-3.607544,1.3515501,0.0,2023-01-09 12:00:00,0.0,12.786957,3.3535469,0.0,2023-01-10,0.0,-3.400177,1.3523045,0.0,2023-01-10 12:00:00,0.0,11.547577,3.8515625,0.0,2023-01-11,0.0,1.6575012,1.5028839,0.0,2023-01-13,0.0,-7.084442,3.575844,0.0,2023-01-15,0.0,-15.248627,2.3532567,0.0,2023-01-17 12:00:00,0.0,8.535858,2.8522,0.0
0,30.6,67.95,2023-01-08,2.0037537,1.6012999,0.0,2023-01-08 03:00:00,0.0,2.0274048,1.9001904,0.0,2023-01-08 06:00:00,0.0,8.63739,2.4015703,0.0,2023-01-08 09:00:00,0.0,10.595459,3.2010677,0.0,2023-01-08 12:00:00,0.0,9.077881,2.8515368,0.0,2023-01-08 15:00:00,0.0,2.636139,2.40188,0.0,2023-01-08 18:00:00,0.0,0.8612671,2.6511848,0.0,2023-01-08 21:00:00,0.0,1.0340881,2.851178,0.0,2023-01-09,0.0,0.39245605,2.2515502,0.0,2023-01-09 12:00:00,0.0,8.711975,1.9535469,0.0,2023-01-10,0.0,-2.025177,2.7523043,0.0,2023-01-10 12:00:00,0.0,9.747589,1.0515624,0.0,2023-01-11,6e-05,1.1325073,2.5528839,0.003326,2023-01-13,0.0,-7.9344482,6.600844,0.0,2023-01-15,0.0,-6.848633,3.7032566,0.0,2023-01-17 12:00:00,0.0,5.335846,4.3522,0.0
0,30.6,67.8,2023-01-08,2.153778,2.0512998,0.0,2023-01-08 03:00:00,1e-05,2.8523865,2.5001905,0.0,2023-01-08 06:00:00,1e-05,7.4873962,3.9015703,0.0,2023-01-08 09:00:00,0.0,8.345459,3.6010675,0.0,2023-01-08 12:00:00,0.0,6.777893,3.3515368,0.0,2023-01-08 15:00:00,0.0,2.9361267,2.5518801,0.0,2023-01-08 18:00:00,0.0,1.0362549,2.501185,0.0,2023-01-08 21:00:00,0.0,1.7590942,2.851178,0.0,2023-01-09,0.0,0.64245605,1.9515501,0.0,2023-01-09 12:00:00,0.0,7.561981,1.2035469,0.0,2023-01-10,0.0,-3.5751953,2.4023044,0.0,2023-01-10 12:00:00,0.0,8.047577,1.5015624,0.0,2023-01-11,1e-05,0.40750122,2.952884,0.013301,2023-01-13,0.0,-10.584442,5.3258443,1e-06,2023-01-15,0.0,-8.448639,3.2532568,0.0,2023-01-17 12:00:00,0.0,3.210846,3.6022,0.0
0,30.6,69.0,2023-01-08,0.57876587,1.9012998,0.0,2023-01-08 03:00:00,0.0,1.1773987,1.7501904,0.0,2023-01-08 06:00:00,0.0,9.737396,0.9515703,0.0,2023-01-08 09:00:00,0.0,13.970459,4.5510674,0.0,2023-01-08 12:00:00,0.0,12.177887,3.7515368,0.0,2023-01-08 15:00:00,0.0,5.286133,0.20188011,0.0,2023-01-08 18:00:00,0.0,2.236267,1.5511849,0.0,2023-01-08 21:00:00,0.0,-0.6659241,2.101178,0.0,2023-01-09,0.0,-3.357544,1.7015501,0.0,2023-01-09 12:00:00,0.0,13.411957,3.1035469,0.0,2023-01-10,0.0,-2.9252014,1.5023044,0.0,2023-01-10 12:00:00,0.0,12.397583,3.5015624,0.0,2023-01-11,0.0,1.6325073,1.702884,0.0,2023-01-13,0.0,-7.3094482,3.025844,0.0,2023-01-15,0.0,-14.973633,2.4032567,0.0,2023-01-17 12:00:00,0.0,8.535858,2.8022,0.0
0,30.6,68.4,2023-01-08,-0.07122803,2.0512998,0.0,2023-01-08 03:00:00,0.0,0.3774109,0.95019037,0.0,2023-01-08 06:00:00,0.0,8.88739,1.0015702,0.0,2023-01-08 09:00:00,0.0,14.920471,3.4510677,0.0,2023-01-08 12:00:00,0.0,13.352875,2.0515368,0.0,2023-01-08 15:00:00,0.0,3.8111267,1.5018802,0.0,2023-01-08 18:00:00,0.0,-0.2637329,1.8511848,0.0,2023-01-08 21:00:00,0.0,-1.2159119,1.3511779,0.0,2023-01-09,0.0,-1.4075317,1.1015501,0.0,2023-01-09 12:00:00,0.0,11.961975,4.103547,0.0,2023-01-10,0.0,-2.275177,1.0523044,0.0,2023-01-10 12:00:00,0.0,13.497589,4.0015626,0.0,2023-01-11,0.0,0.707489,1.3528839,0.0,2023-01-13,0.0,-6.234436,4.2008443,0.0,2023-01-15,0.0,-12.523621,1.4532567,0.0,2023-01-17 12:00:00,0.0,11.010834,4.6022,0.0
0,30.6,68.1,2023-01-08,1.0287781,1.6012999,0.0,2023-01-08 03:00:00,0.0,0.42739868,1.6001904,0.0,2023-01-08 06:00:00,0.0,8.937378,1.3015703,0.0,2023-01-08 09:00:00,0.0,12.595459,2.9510677,0.0,2023-01-08 12:00:00,0.0,11.027893,2.0015368,0.0,2023-01-08 15:00:00,0.0,2.761139,2.2018802,0.0,2023-01-08 18:00:00,0.0,0.511261,2.7011847,0.0,2023-01-08 21:00:00,0.0,0.009094238,2.651178,0.0,2023-01-09,0.0,-0.13253784,2.3015501,0.0,2023-01-09 12:00:00,0.0,10.436981,1.853547,0.0,2023-01-10,0.0,-1.6251831,2.6523044,0.0,2023-01-10 12:00:00,0.0,11.497589,1.0015624,0.0,2023-01-11,7e-05,1.1824951,2.202884,0.0,2023-01-13,0.0,-6.4094543,5.9508443,0.0,2023-01-15,0.0,-8.623627,3.2032566,0.0,2023-01-17 12:00:00,0.0,7.785858,4.7022,0.0
0,30.6,68.55,2023-01-08,-0.27124023,1.6512998,0.0,2023-01-08 03:00:00,0.0,0.7524109,0.5501904,0.0,2023-01-08 06:00:00,0.0,9.337372,1.0515703,0.0,2023-01-08 09:00:00,0.0,14.345459,4.4510674,0.0,2023-01-08 12:00:00,0.0,12.102875,3.7515368,0.0,2023-01-08 15:00:00,0.0,4.3111267,1.5018802,0.0,2023-01-08 18:00:00,0.0,-0.01373291,1.5511849,0.0,2023-01-08 21:00:00,0.0,-1.3659058,1.001178,0.0,2023-01-09,0.0,-2.0075378,0.75155014,0.0,2023-01-09 12:00:00,0.0,11.661957,3.453547,0.0,2023-01-10,0.0,-2.650177,0.9023044,0.0,2023-01-10 12:00:00,0.0,11.097595,3.9015625,0.0,2023-01-11,0.0,1.2325134,1.0528839,0.0,2023-01-13,0.0,-6.084442,4.5758443,0.0,2023-01-15,0.0,-13.198639,1.7532567,0.0,2023-01-17 12:00:00,0.0,10.660858,2.1022,0.0
0,30.6,68.7,2023-01-08,-0.67123413,1.6512998,0.0,2023-01-08 03:00:00,0.0,0.5024109,0.8001904,0.0,2023-01-08 06:00:00,0.0,9.487396,1.0515703,0.0,2023-01-08 09:00:00,0.0,13.920471,5.2510676,0.0,2023-01-08 12:00:00,0.0,11.502899,4.401537,0.0,2023-01-08 15:00:00,0.0,4.611145,1.3518801,0.0,2023-01-08 18:00:00,0.0,0.28625488,1.4011849,0.0,2023-01-08 21:00:00,0.0,-1.7909241,1.051178,0.0,2023-01-09,0.0,-2.95755,0.9515501,0.0,2023-01-09 12:00:00,0.0,12.061981,3.3535469,0.0,2023-01-10,0.0,-3.1752014,1.0523044,0.0,2023-01-10 12:00:00,0.0,10.797577,3.9015625,0.0,2023-01-11,0.0,1.5574951,1.202884,0.0,2023-01-13,0.0,-6.484436,4.2008443,0.0,2023-01-15,0.0,-14.4236145,2.0532568,0.0,2023-01-17 12:00:00,0.0,9.535858,1.7522001,0.0
0,30.75,68.4,2023-01-08,-0.34622192,1.0512998,0.0,2023-01-08 03:00:00,0.0,-1.2726135,0.6001904,0.0,2023-01-08 06:00:00,0.0,7.337372,1.3015703,0.0,2023-01-08 09:00:00,0.0,14.020477,1.0010676,0.0,2023-01-08 12:00:00,0.0,13.977875,1.1015368,0.0,2023-01-08 15:00:00,0.0,4.661133,0.2518801,0.0,2023-01-08 18:00:00,0.0,-0.5137329,1.2011849,0.0,2023-01-08 21:00:00,0.0,-1.7658997,1.051178,0.0,2023-01-09,0.0,-2.5075378,0.80155015,0.0,2023-01-09 12:00:00,0.0,13.511963,4.0035467,0.0,2023-01-10,0.0,-3.275177,1.1523044,0.0,2023-01-10 12:00:00,0.0,13.897583,3.5515623,0.0,2023-01-11,0.0,1.707489,1.4028839,0.0,2023-01-13,0.0,-6.6844482,3.9758441,0.0,2023-01-15,0.0,-14.473633,1.3032568,0.0,2023-01-17 12:00:00,0.0,12.185852,5.4522,0.0
0,30.75,67.95,2023-01-08,1.9787598,0.6012998,0.0,2023-01-08 03:00:00,0.0,0.6274109,0.5001904,0.0,2023-01-08 06:00:00,0.0,7.4873962,0.85157025,0.0,2023-01-08 09:00:00,0.0,11.670471,1.4010676,0.0,2023-01-08 12:00:00,0.0,11.002899,2.6515367,0.0,2023-01-08 15:00:00,0.0,4.011139,1.9018801,0.0,2023-01-08 18:00:00,0.0,1.3612671,2.001185,0.0,2023-01-08 21:00:00,0.0,2.2840881,2.201178,0.0,2023-01-09,0.0,0.99246216,1.5015501,0.0,2023-01-09 12:00:00,0.0,10.361969,1.503547,0.0,2023-01-10,0.0,-2.9252014,2.3023045,0.0,2023-01-10 12:00:00,0.0,10.797577,1.0015624,0.0,2023-01-11,1e-05,2.082489,2.002884,0.000719,2023-01-13,0.0,-8.934448,4.875844,0.0,2023-01-15,0.0,-10.273621,3.3532567,0.0,2023-01-17 12:00:00,0.0,7.410858,3.8022,0.0
0,30.75,67.8,2023-01-08,1.3287659,0.75129986,0.0,2023-01-08 03:00:00,0.0,0.7273865,0.70019037,0.0,2023-01-08 06:00:00,0.0,9.38739,2.0515702,0.0,2023-01-08 09:00:00,0.0,10.870453,3.3010676,0.0,2023-01-08 12:00:00,0.0,9.102875,3.5515368,0.0,2023-01-08 15:00:00,0.0,4.511139,2.3018801,0.0,2023-01-08 18:00:00,0.0,2.536255,2.1011848,0.0,2023-01-08 21:00:00,0.0,3.709076,2.551178,0.0,2023-01-09,0.0,1.41745,1.4015502,0.0,2023-01-09 12:00:00,0.0,10.111969,0.75354695,0.0,2023-01-10,0.0,-3.875183,2.0023043,0.0,2023-01-10 12:00:00,0.0,10.847595,0.7015624,0.0,2023-01-11,0.0,2.1325073,2.502884,0.002877,2023-01-13,0.0,-10.63443,4.300844,1e-06,2023-01-15,0.0,-11.198639,3.1532567,0.0,2023-01-17 12:00:00,0.0,5.835846,3.2522001,0.0
0,30.75,68.55,2023-01-08,-1.0962219,1.1512998,0.0,2023-01-08 03:00:00,0.0,-0.9226074,0.5001904,0.0,2023-01-08 06:00:00,0.0,7.2373962,1.1515703,0.0,2023-01-08 09:00:00,0.0,15.120453,2.8510675,0.0,2023-01-08 12:00:00,0.0,13.527893,3.201537,0.0,2023-01-08 15:00:00,0.0,4.761139,0.7018801,0.0,2023-01-08 18:00:00,0.0,-0.613739,1.3011849,0.0,2023-01-08 21:00:00,0.0,-2.5158997,0.95117795,0.0,2023-01-09,0.0,-3.4075317,0.50155014,0.0,2023-01-09 12:00:00,0.0,13.311981,3.653547,0.0,2023-01-10,0.0,-3.875183,1.0523044,0.0,2023-01-10 12:00:00,0.0,12.597595,4.0515623,0.0,2023-01-11,0.0,1.4075012,1.5028839,0.0,2023-01-13,0.0,-7.734436,3.950844,0.0,2023-01-15,0.0,-15.948639,1.3032568,0.0,2023-01-17 12:00:00,0.0,11.785858,2.1522002,0.0
0,30.75,68.25,2023-01-08,1.0287781,1.2512999,0.0,2023-01-08 03:00:00,0.0,-0.4975891,1.0501903,0.0,2023-01-08 06:00:00,0.0,6.9873962,1.6515703,0.0,2023-01-08 09:00:00,0.0,12.820465,1.5010676,0.0,2023-01-08 12:00:00,0.0,12.877899,1.3015368,0.0,2023-01-08 15:00:00,0.0,4.111145,1.2018801,0.0,2023-01-08 18:00:00,0.0,0.11126709,1.6511849,0.0,2023-01-08 21:00:00,0.0,-0.7909241,1.3511779,0.0,2023-01-09,0.0,-1.1325378,1.3015501,0.0,2023-01-09 12:00:00,0.0,12.861969,2.953547,0.0,2023-01-10,0.0,-2.625183,2.0523045,0.0,2023-01-10 12:00:00,0.0,13.147583,2.4015625,0.0,2023-01-11,1e-05,1.707489,1.4028839,0.0,2023-01-13,0.0,-6.4344482,5.150844,0.0,2023-01-15,0.0,-12.473633,2.5532568,0.0,2023-01-17 12:00:00,0.0,10.910858,5.3522,0.0
0,30.75,69.0,2023-01-08,-1.3712463,1.0512998,0.0,2023-01-08 03:00:00,0.0,-0.9975891,1.2001904,0.0,2023-01-08 06:00:00,0.0,8.38739,0.55157024,0.0,2023-01-08 09:00:00,0.0,14.120453,5.6510677,0.0,2023-01-08 12:00:00,0.0,11.977875,4.401537,0.0,2023-01-08 15:00:00,0.0,4.486145,0.7018801,0.0,2023-01-08 18:00:00,0.0,0.386261,0.7511849,0.0,2023-01-08 21:00:00,0.0,-3.065918,1.051178,0.0,2023-01-09,0.0,-4.95755,0.9515501,0.0,2023-01-09 12:00:00,0.0,13.311981,3.453547,0.0,2023-01-10,0.0,-4.500183,0.8523044,0.0,2023-01-10 12:00:00,0.0,12.297577,3.8515625,0.0,2023-01-11,0.0,1.0325012,0.7528839,0.0,2023-01-13,0.0,-10.88443,1.450844,0.0,2023-01-15,0.0,-17.348633,1.3032568,0.0,2023-01-17 12:00:00,0.0,9.160858,3.1022,0.0
